time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/value_loss
381,170,911,348160,-0.041009525055415,0.2,-0.05774054303765297,0.2953125,0.0003,-0.28559309532865884,0.25834656,1690,0.14691698551177979,0.04570283273351379
382,171,916,350208,-0.050220751168671994,0.2,-0.07785728573799133,0.303369140625,0.0003,-0.31926450189203026,0.25360453,1700,0.10686790943145752,0.04857840309268795
381,172,922,352256,-0.042564125967328434,0.2,-0.044025614857673645,0.290576171875,0.0003,-0.3288344002328813,0.19168627,1710,-0.19170928001403809,0.05397864026599564
381,173,928,354304,-0.042005630474886854,0.2,-0.08193890750408173,0.28857421875,0.0003,-0.30039601600728927,0.26241058,1720,0.6043805480003357,0.05317445277323714
381,174,933,356352,-0.05051029484893661,0.2,-0.08248288929462433,0.30361328125,0.0003,-0.3114447213243693,0.26245326,1730,0.30503833293914795,0.06221142483991571
381,175,939,358400,-0.049404813605360684,0.2,-0.05977487191557884,0.298876953125,0.0003,-0.3021000749897212,0.2510404,1740,0.07987838983535767,0.06371361868514214
381,176,944,360448,-0.05116563890769612,0.2,-0.07935696095228195,0.297265625,0.0003,-0.281827600998804,0.23455818,1750,0.07165014743804932,0.051815120087121615
381,177,950,362496,-0.04093261223461013,0.2,-0.05959715694189072,0.28310546875,0.0003,-0.2905778255779296,0.24507955,1760,0.4714025855064392,0.06496639926335775
381,178,955,364544,-0.047500433208188045,0.2,-0.08102913200855255,0.308251953125,0.0003,-0.303320930339396,0.28247696,1770,0.14476215839385986,0.0392237451771507
381,179,961,366592,-0.04483330556831788,0.2,-0.06412739306688309,0.30146484375,0.0003,-0.32042935872450473,0.2197634,1780,0.057347893714904785,0.05389126693480648
381,180,966,368640,-0.04202994508377742,0.2,-0.05538647994399071,0.301611328125,0.0003,-0.3151675053406507,0.22750257,1790,-0.16078317165374756,0.047729768656427043
381,181,970,370688,-0.04465958702203352,0.2,-0.051634665578603745,0.29072265625,0.0003,-0.30037862360477446,0.22876424,1800,0.42607492208480835,0.06234809474262874
381,182,977,372736,-0.0492848415276967,0.2,-0.0627199187874794,0.295068359375,0.0003,-0.3053686599712819,0.22995555,1810,0.2546011805534363,0.05398976377327926
381,183,981,374784,-0.04861933248175774,0.2,-0.058468520641326904,0.299609375,0.0003,-0.2977392977569252,0.24850309,1820,0.23619109392166138,0.0653840960614616
381,184,986,376832,-0.044955538545036686,0.2,-0.044883158057928085,0.28095703125,0.0003,-0.2722722516395152,0.38294265,1830,0.45502030849456787,0.050723023025784644
381,185,992,378880,-0.0414979184686672,0.2,-0.07041037082672119,0.301171875,0.0003,-0.29435565136373043,0.28046846,1840,0.5253366827964783,0.039374887662415856
382,186,997,380928,-0.052768216835102064,0.2,-0.06661108881235123,0.310791015625,0.0003,-0.3032771111931652,0.2933646,1850,0.5623987913131714,0.04203575714782346
381,187,1002,382976,-0.044808022322831674,0.2,-0.057807713747024536,0.302001953125,0.0003,-0.3284707678481936,0.2209011,1860,0.47806495428085327,0.0452078000002075
382,188,1007,385024,-0.0467838224460138,0.2,-0.053902409970760345,0.302685546875,0.0003,-0.32873927652835844,0.22234073,1870,0.21487754583358765,0.038106952988891864
381,189,1013,387072,-0.04494229422416538,0.2,-0.041216231882572174,0.301220703125,0.0003,-0.31298433197662234,0.24969476,1880,0.3879634141921997,0.07403179579705466
381,190,1019,389120,-0.04593191404128447,0.2,-0.056639641523361206,0.281494140625,0.0003,-0.2887130744755268,0.22225189,1890,0.045353829860687256,0.06400305227580247
381,191,1026,391168,-0.04990433375351131,0.2,-0.05167704075574875,0.30263671875,0.0003,-0.31720741125755014,0.23185858,1900,-0.13762187957763672,0.10022146875271573
380,192,1032,393216,-0.05290826573036611,0.2,-0.0626574158668518,0.295947265625,0.0003,-0.2845404129475355,0.28923237,1910,-0.10471749305725098,0.05892512430145871
380,193,1038,395264,-0.042616063277819194,0.2,-0.05621828883886337,0.278564453125,0.0003,-0.2990149256773293,0.24507327,1920,-0.29013991355895996,0.043781809485517444
380,194,1043,397312,-0.05057022097171284,0.2,-0.05784275382757187,0.288427734375,0.0003,-0.26949882064945996,0.27644765,1930,-0.11948490142822266,0.040510539458773566
380,195,1049,399360,-0.04570763500232715,0.2,-0.059162579476833344,0.2798828125,0.0003,-0.30464437142945827,0.218998,1940,-0.24730849266052246,0.045749577722745016
380,196,1054,401408,-0.043681185506284234,0.2,-0.0646921694278717,0.28935546875,0.0003,-0.2890633481554687,0.26410124,1950,0.07133996486663818,0.05143912514322437
380,197,1059,403456,-0.042558373302745166,0.2,-0.02919745445251465,0.2744140625,0.0003,-0.28961226376704874,0.20945981,1960,0.08667910099029541,0.09234643583477009
